the_geom,lsad,name,county,tract,cnty_tract,state,geo_id,GISJOIN,censusarea
0106000020E6100000010000000103000000010000000D000000C46F0A2B157D52C0AD2990D959644440F6AC6BB41C7D52C0BEF2203D4564444024034015377D52C0FF4FC58D5B6444406A9BE271517D52C08F4AB1A371644440385E81E8497D52C00C0EF62686644440A45F22DE3A7D52C01B007157AF6444401E0F7D772B7D52C0BF07AF5DDA6444406603B001117D52C09BC3B5DAC364444069317898F67C52C0C9D93BA3AD64444071A774B0FE7C52C06A63EC8497644440D2687231067D52C01B2444F982644440332A70B20D7D52C08BF50D4C6E644440C46F0A2B157D52C0AD2990D959644440,Tract,160.01,61,16001,6116001,36,1400000US,36061016001,0.049
0106000020E61000000100000001030000000100000009000000160E8464017D52C08B683BA6EE64444011656F29E77C52C02AF2EB87D86444404979AD84EE7C52C08958C4B0C364444069317898F67C52C0C9D93BA3AD6444406603B001117D52C09BC3B5DAC36444401E0F7D772B7D52C0BF07AF5DDA644440EDEBC039237D52C00D130D52F06444408B2AC3B81B7D52C0786B60AB04654440160E8464017D52C08B683BA6EE644440,Tract,160.02,61,16002,6116002,36,1400000US,36061016002,0.02
0106000020E6100000010000000103000000010000000C000000934DB9C2BB7E52C03AC43F6CE96344409194F430B47E52C03B66A032FE634440A4643909A57E52C0DEA128D0276444401B210379767E52C0D4389B8E0064444083B9DDCB7D7E52C0EBBE6378EC6344405F55BDFC4E7E52C0C9F962EFC563444037471D1D577E52C0097BDAE1AF634440F23977BB5E7E52C098654F029B634440AD2CD159667E52C0C6478B3386634440F48079C8947E52C0FF34B56CAD6344407DC4AF58C37E52C0972A1895D4634440934DB9C2BB7E52C03AC43F6CE9634440,Tract,161,61,16100,6116100,36,1400000US,36061016100,0.06
0106000020E6100000010000000103000000010000001F000000523541D47D7B52C08AA71E69706344401CE38A8BA37B52C0E9573A1F9E634440142F1686C87B52C0C513419C8763444031C9C859D87B52C02D3A596ABD634440F21DFCC4017C52C032C2DB8310644440DB4598A25C7C52C0958DCEF9296444409A8D9598677C52C0B52BF4C132644440FDEA71DF6A7C52C0BD09850838644440D9317557767C52C054D80C704164444081ACA7565F7C52C0B0D5E59480644440AE777FBC577C52C0B277465B956444401B7920B2487C52C0C169C18BBE644440887AC1A7397C52C05FE811A3E76444403EFB9122327C52C01E9BE447FC6444403785950A2A7C52C01F09FB76126544401CA4A7C8217C52C0843C821B2965444020A81ABD1A7C52C0159F02603C654440125B41D3127C52C08D71C5C5516544408215A75A0B7C52C04C24986A66654440F1CF0CE2037C52C06CDFA3FE7A654440C987A06AF47B52C0D3EFC2D66C6544406FE82D1EDE7B52C04025AE635C65444065A208A9DB7B52C02A31CF4A5A6544404A8DD0CFD47B52C0F7F36DC1526544407A9DD497A57B52C056207A52266544402DC55565DF7B52C093F6065F9864444058A65F22DE7B52C0F5CFD38041644440F1D1E28C617B52C0915CFE43FA6344409579ABAE437B52C014C1FF56B2634440D26A48DC637B52C04363EDEF6C634440523541D47D7B52C08AA71E6970634440,Tract,162,61,16200,6116200,36,1400000US,36061016200,0.116
0106000020E61000000100000001030000000100000018000000924388BBA87F52C05D65D63552644440D9B7AB82707F52C006F9086BEE644440768192020B7F52C0B46455849B644440A6363811FD7E52C09E1F46088F6444406D32AA0CE37E52C0604B8FA67A6444404F508A56EE7E52C07CC2D9AD65644440756EDA8CD37E52C04613EF004F6444401A67D311C07E52C05640A19E3E644440A4643909A57E52C0DEA128D0276444409194F430B47E52C03B66A032FE634440934DB9C2BB7E52C03AC43F6CE96344407DC4AF58C37E52C0972A1895D463444094D5743DD17E52C027D4D347E06344400608E6E8F17E52C01307D0EFFB634440A5B73F170D7F52C0783A579412644440681D554D107F52C002D0285DFA634440A6565F5D157F52C061D2DF4BE16344401C3C139A247F52C01FCCED5EEE6344407DFD101B2C7F52C0046C0723F6634440F9B660A92E7F52C037799109F86344409846938B317F52C0D24B8C65FA634440A4F78DAF3D7F52C067E6C9350564444084CD0017647F52C03F12F6ED24644440924388BBA87F52C05D65D63552644440,Tract,163,61,16300,6116300,36,1400000US,36061016300,0.102
0106000020E6100000010000000103000000010000000D0000001B7920B2487C52C0C169C18BBE644440AE777FBC577C52C0B277465B9564444081ACA7565F7C52C0B0D5E594806444404FFD8348867C52C0C3FF1D51A1644440FBC56CC9AA7C52C0547F8461C0644440104F7633A37C52C0B5291E17D5644440C7CF46AE9B7C52C074DCF0BBE964444060376C5B947C52C05F5628D2FD644440044D4BAC8C7C52C0125B41D312654440E37ADB4C857C52C03EC4060B2765444056CB9D99607C52C01EB8CA1308654440887AC1A7397C52C05FE811A3E76444401B7920B2487C52C0C169C18BBE644440,Tract,164,61,16400,6116400,36,1400000US,36061016400,0.068
0106000020E6100000010000000103000000010000000C00000051D0ED258D7E52C0D571FC50696444406759F78F857E52C0D6135D177E6444400E9A5DF7567E52C09D2633DE56644440DE878384287E52C00331D0B52F6444403F2FDCB9307E52C081E49D43196444405F55BDFC4E7E52C0C9F962EFC563444083B9DDCB7D7E52C0EBBE6378EC6344401B210379767E52C0D4389B8E00644440A4643909A57E52C0DEA128D027644440E4B4A7E49C7E52C0F17A30293E6444405289B2B7947E52C0A34BFF925464444051D0ED258D7E52C0D571FC5069644440,Tract,165,61,16500,6116500,36,1400000US,36061016500,0.079
0106000020E61000000100000001030000000100000013000000FDD5E3BED57C52C0345B79C9FF64444083D21742CE7C52C0829A215514654440923655F7C87C52C047D6E1E82A654440A8BF5E61C17C52C097158A743F6544402FBC92E4B97C52C0A365A4DE53654440FD7E315BB27C52C0A50705A5686544402E3196E9977C52C081C30B2252654440714EECA17D7C52C0224DBC033C654440E37ADB4C857C52C03EC4060B27654440044D4BAC8C7C52C0125B41D31265444060376C5B947C52C05F5628D2FD644440C7CF46AE9B7C52C074DCF0BBE9644440104F7633A37C52C0B5291E17D5644440FBC56CC9AA7C52C0547F8461C0644440BB8FA339B27C52C077B306EFAB64444090B41B7DCC7C52C0A7A5B915C264444011656F29E77C52C02AF2EB87D8644440758BC058DF7C52C0974A3FE1EC644440FDD5E3BED57C52C0345B79C9FF644440,Tract,166,61,16600,6116600,36,1400000US,36061016600,0.066
0106000020E61000000100000001030000000100000014000000D9B7AB82707F52C006F9086BEE644440FD31006E5A7F52C0AAFC70C42B654440101AC1C6F57E52C066F0F78BD9644440E1AC889AE87E52C0714D81CCCE644440F46569A7E67E52C090CEC0C8CB644440C038B874CC7E52C04CD53DB2B9644440F09C2D20B47E52C0DF7CEA58A56444408901124DA07E52C09B4F1DAB946444406759F78F857E52C0D6135D177E64444051D0ED258D7E52C0D571FC50696444405289B2B7947E52C0A34BFF9254644440E4B4A7E49C7E52C0F17A30293E644440A4643909A57E52C0DEA128D0276444401A67D311C07E52C05640A19E3E644440756EDA8CD37E52C04613EF004F6444404F508A56EE7E52C07CC2D9AD656444406D32AA0CE37E52C0604B8FA67A644440A6363811FD7E52C09E1F46088F644440768192020B7F52C0B46455849B644440D9B7AB82707F52C006F9086BEE644440,Tract,167,61,16700,6116700,36,1400000US,36061016700,0.076
0106000020E6100000010000000103000000010000000F00000083D21742CE7C52C0829A215514654440FDD5E3BED57C52C0345B79C9FF644440758BC058DF7C52C0974A3FE1EC64444011656F29E77C52C02AF2EB87D8644440160E8464017D52C08B683BA6EE6444408B2AC3B81B7D52C0786B60AB046544401E679AB0FD7C52C008C380255765444069F7AB00DF7C52C0065A8121AB65444094D233BDC47C52C065F4A3E1946544409600FC53AA7C52C0930A2AAA7E654440FD7E315BB27C52C0A50705A5686544402FBC92E4B97C52C0A365A4DE53654440A8BF5E61C17C52C097158A743F654440923655F7C87C52C047D6E1E82A65444083D21742CE7C52C0829A215514654440,Tract,168,61,16800,6116800,36,1400000US,36061016800,0.078
0106000020E6100000010000000103000000010000000D0000006759F78F857E52C0D6135D177E6444407CE200FA7D7E52C04729E8F692644440936B0A64767E52C04ACB48BDA7644440A8F413CE6E7E52C04B6DA983BC644440E84482A9667E52C0FD3D78EDD264444047BF7D1D387E52C054DD239BAB6444408FF7AA95097E52C05BDF8783846444404FA73CBA117E52C0788A1C226E644440AA915D69197E52C0D7F0F44A59644440F3108DEE207E52C005D3307C44644440DE878384287E52C00331D0B52F6444400E9A5DF7567E52C09D2633DE566444406759F78F857E52C0D6135D177E644440,Tract,169,61,16900,6116900,36,1400000US,36061016900,0.069
0106000020E6100000010000000103000000010000000E000000125B41D3127C52C08D71C5C55165444020A81ABD1A7C52C0159F02603C6544401CA4A7C8217C52C0843C821B296544403785950A2A7C52C01F09FB76126544403EFB9122327C52C01E9BE447FC644440887AC1A7397C52C05FE811A3E764444056CB9D99607C52C01EB8CA1308654440E37ADB4C857C52C03EC4060B27654440714EECA17D7C52C0224DBC033C65444039545392757C52C081C30B2252654440E85E27F5657C52C0A1EC2DE57C654440E0CE85915E7C52C05AE2C803916544400B59DDEA397C52C0AD49B72572654440125B41D3127C52C08D71C5C551654440,Tract,170,61,17000,6117000,36,1400000US,36061017000,0.071
0106000020E61000000100000001030000000100000013000000101AC1C6F57E52C066F0F78BD9644440FD31006E5A7F52C0AAFC70C42B65444095481D493C7F52C0899C13857F65444054B950F9D77E52C087F546AD30654440504A0856D57E52C023986A662D654440E559492BBE7E52C07E6264C91C65444089CA8635957E52C0C6B7770DFA644440885C70067F7E52C04D7D2079E7644440E84482A9667E52C0FD3D78EDD2644440A8F413CE6E7E52C04B6DA983BC644440936B0A64767E52C04ACB48BDA76444407CE200FA7D7E52C04729E8F6926444406759F78F857E52C0D6135D177E6444408901124DA07E52C09B4F1DAB94644440F09C2D20B47E52C0DF7CEA58A5644440C038B874CC7E52C04CD53DB2B9644440F46569A7E67E52C090CEC0C8CB644440E1AC889AE87E52C0714D81CCCE644440101AC1C6F57E52C066F0F78BD9644440,Tract,171,61,17100,6117100,36,1400000US,36061017100,0.084
0106000020E6100000010000000103000000010000000E000000E85E27F5657C52C0A1EC2DE57C65444039545392757C52C081C30B2252654440714EECA17D7C52C0224DBC033C6544402E3196E9977C52C081C30B2252654440FD7E315BB27C52C0A50705A5686544409600FC53AA7C52C0930A2AAA7E654440FD4465C39A7C52C084AFAF75A96544401CA9BEF38B7C52C00A06D7DCD165444024E5EE737C7C52C0A750DD5CFC6544403E558506627C52C0421D56B8E5654440C83846B2477C52C0658522DDCF6544406DA296E6567C52C050D66F26A6654440E0CE85915E7C52C05AE2C80391654440E85E27F5657C52C0A1EC2DE57C654440,Tract,172,61,17200,6117200,36,1400000US,36061017200,0.069
0106000020E6100000010000000103000000010000000F0000007F0D8810577E52C0ADF36F97FD644440060ABC934F7E52C02BB7B41A12654440D3CC5A0A487E52C01BEE23B726654440F2AE7AC03C7E52C0E427D53E1D654440DA15FA60197E52C0C3E74EB0FF64444058FAD005F57D52C07A14AE47E1644440F8A067B3EA7D52C09B6516A1D8644440957A1684F27D52C08958C4B0C3644440F63B1405FA7D52C009957F2DAF6444403FBB438A017E52C01B5E10919A6444408FF7AA95097E52C05BDF87838464444047BF7D1D387E52C054DD239BAB644440E84482A9667E52C0FD3D78EDD2644440E0CE85915E7E52C0BDBC00FBE86444407F0D8810577E52C0ADF36F97FD644440,Tract,173,61,17300,6117300,36,1400000US,36061017300,0.069
0106000020E6100000010000000103000000010000000C00000069F7AB00DF7C52C0065A8121AB654440BF89E8D7D67C52C0773BC269C165444018028063CF7C52C0858BDCD3D5654440296A300DC37C52C068FD2D01F8654440612D3E05C07C52C07AED992501664440A02FBDFDB97C52C0BFE09A3BFA654440F1CD3637A67C52C0A0BDFA78E86544401CA9BEF38B7C52C00A06D7DCD1654440FD4465C39A7C52C084AFAF75A96544409600FC53AA7C52C0930A2AAA7E65444094D233BDC47C52C065F4A3E19465444069F7AB00DF7C52C0065A8121AB654440,Tract,174.01,61,17401,6117401,36,1400000US,36061017401,0.039
0106000020E6100000010000000103000000010000000A000000612D3E05C07C52C07AED992501664440D3EE5701BE7C52C01F06BAF60566444035AD1402B97C52C0C4A354C213664440F7DB9E20B17C52C09B7E501729664440E2C798BB967C52C0FB1873D71266444024E5EE737C7C52C0A750DD5CFC6544401CA9BEF38B7C52C00A06D7DCD1654440F1CD3637A67C52C0A0BDFA78E8654440A02FBDFDB97C52C0BFE09A3BFA654440612D3E05C07C52C07AED992501664440,Tract,174.02,61,17402,6117402,36,1400000US,36061017402,0.02
0106000020E6100000010000000103000000010000001200000095481D493C7F52C0899C13857F654440202E159B1D7F52C0A5C9C1C2D4654440F960191BBA7E52C0FCBCA948856544401FED7F80B57E52C0D391239D81654440FBA5457D927E52C0C58844A1656544405D10919A767E52C0E36723D74D654440E0B4E0455F7E52C0CE26874F3A654440D3CC5A0A487E52C01BEE23B726654440060ABC934F7E52C02BB7B41A126544407F0D8810577E52C0ADF36F97FD644440E0CE85915E7E52C0BDBC00FBE8644440E84482A9667E52C0FD3D78EDD2644440885C70067F7E52C04D7D2079E764444089CA8635957E52C0C6B7770DFA644440E559492BBE7E52C07E6264C91C654440504A0856D57E52C023986A662D65444054B950F9D77E52C087F546AD3065444095481D493C7F52C0899C13857F654440,Tract,175,61,17500,6117500,36,1400000US,36061017500,0.084
0106000020E610000001000000010300000001000000100000008878EBFCDB7D52C08681AE7D01654440EA39E97DE37D52C026D714C8EC644440F8A067B3EA7D52C09B6516A1D864444058FAD005F57D52C07A14AE47E1644440DA15FA60197E52C0C3E74EB0FF644440F2AE7AC03C7E52C0E427D53E1D654440D3CC5A0A487E52C01BEE23B7266544405BC98E8D407E52C099B1683A3B654440E2C5C210397E52C0B76C74CE4F654440B0886187317E52C0A8A3E36A646544403785950A2A7E52C0256728EE78654440FEE55AB4007E52C050A39064566544406C52D158FB7D52C0CF6053E75165444025FE28EACC7D52C0957329AE2A65444027B7ED7BD47D52C00545F300166544408878EBFCDB7D52C08681AE7D01654440,Tract,177,61,17700,6117700,36,1400000US,36061017700,0.067
0106000020E6100000010000000103000000010000001600000065A208A9DB7B52C02A31CF4A5A6544406FE82D1EDE7B52C04025AE635C654440C987A06AF47B52C0D3EFC2D66C654440F1CF0CE2037C52C06CDFA3FE7A6544409CBCC804FC7B52C0B52DCA6C90654440FC0FB056ED7B52C0281900AAB8654440C5FB71FBE57B52C0E20E9BC8CC654440AA1A84B9DD7B52C018BE8575E3654440BBE6559DD57B52C049B0389CF965444041E38920CE7B52C009630B410E66444087F02F82C67B52C04637C2A222664440BB92E4B9BE7B52C0116404543866444004BB61DBA27B52C041AED4B3206644400336E7E0997B52C06E79AC1919664440B85164ADA17B52C0F7A6E9B303664440ABE46377817B52C0CF419770E86544406E47382D787B52C040649126DE654440E49B6D6E4C7B52C04A02D4D4B265444069847EA65E7B52C0B604E09F526544407A9DD497A57B52C056207A52266544404A8DD0CFD47B52C0F7F36DC15265444065A208A9DB7B52C02A31CF4A5A654440,Tract,178,61,17800,6117800,36,1400000US,36061017800,0.1
0106000020E61000000100000001030000000100000013000000202E159B1D7F52C0A5C9C1C2D4654440CED5BCEAFE7E52C06D73DD062A664440D249B6BA9C7E52C0196D5512D96544400FAD156D8E7E52C019506F46CD654440A811FA997A7E52C0F6F884ECBC65444060C092AB587E52C0004C1938A0654440077250C24C7E52C0F34C2F3196654440CB22145B417E52C07B9752978C6544403785950A2A7E52C0256728EE78654440B0886187317E52C0A8A3E36A64654440E2C5C210397E52C0B76C74CE4F6544405BC98E8D407E52C099B1683A3B654440D3CC5A0A487E52C01BEE23B726654440E0B4E0455F7E52C0CE26874F3A6544405D10919A767E52C0E36723D74D654440FBA5457D927E52C0C58844A1656544401FED7F80B57E52C0D391239D81654440F960191BBA7E52C0FCBCA94885654440202E159B1D7F52C0A5C9C1C2D4654440,Tract,179,61,17900,6117900,36,1400000US,36061017900,0.083
0106000020E6100000010000000103000000010000000E000000F1CF0CE2037C52C06CDFA3FE7A6544408215A75A0B7C52C04C24986A66654440125B41D3127C52C08D71C5C5516544400B59DDEA397C52C0AD49B72572654440E0CE85915E7C52C05AE2C803916544406DA296E6567C52C050D66F26A6654440C83846B2477C52C0658522DDCF654440E8B6442E387C52C0915CFE43FA6544400F919A76317C52C027B000A60C664440F25487DC0C7C52C0D262F030ED654440C5FB71FBE57B52C0E20E9BC8CC654440FC0FB056ED7B52C0281900AAB86544409CBCC804FC7B52C0B52DCA6C90654440F1CF0CE2037C52C06CDFA3FE7A654440,Tract,180,61,18000,6118000,36,1400000US,36061018000,0.082
0106000020E6100000010000000103000000010000000C000000BAB54C86E37D52C0F5B4C35F93654440A1E5400FB57D52C0EA4B361E6C654440457C2766BD7D52C0D2B5F63E556544407B76C075C57D52C014376E313F65444025FE28EACC7D52C0957329AE2A6544406C52D158FB7D52C0CF6053E751654440FEE55AB4007E52C050A39064566544403785950A2A7E52C0256728EE78654440D5C39789227E52C075A6D0798D6544406E4562821A7E52C0922D9276A3654440C6D79E59127E52C0177AC4E8B9654440BAB54C86E37D52C0F5B4C35F93654440,Tract,181,61,18100,6118100,36,1400000US,36061018100,0.053
0106000020E61000000100000001030000000100000010000000A4BA8097197C52C06B1D1CEC4D664440D6F7E120217C52C04D621058396644406723D74D297C52C07B789620236644400F919A76317C52C027B000A60C664440E8B6442E387C52C0915CFE43FA654440C83846B2477C52C0658522DDCF6544403E558506627C52C0421D56B8E565444024E5EE737C7C52C0A750DD5CFC6544402477D844667C52C0F907910C396644400A96EA025E7C52C00033DFC14F6644401A62BCE6557C52C08E2DCBD765664440B9A0BE654E7C52C04FE09D7C7A66444087635DDC467C52C09D1F46088F664440171EFB592C7C52C0BACADAA6786644405B3B5112127C52C02CD0EE9062664440A4BA8097197C52C06B1D1CEC4D664440,Tract,182,61,18200,6118200,36,1400000US,36061018200,0.068
0106000020E61000000100000001030000000100000013000000CED5BCEAFE7E52C06D73DD062A6644400D7A1802E17E52C018FA1D207D6644408E334DD87E7E52C0D5E07D552E664440E6F9D346757E52C062B48EAA26664440EDAD484C507E52C000857AFA08664440A6936C75397E52C06E22FAB5F5654440E171512D227E52C0BBE9961DE26544401C5036E50A7E52C0C5C1A563CE654440C6D79E59127E52C0177AC4E8B96544406E4562821A7E52C0922D9276A3654440D5C39789227E52C075A6D0798D6544403785950A2A7E52C0256728EE78654440CB22145B417E52C07B9752978C654440077250C24C7E52C0F34C2F319665444060C092AB587E52C0004C1938A0654440A811FA997A7E52C0F6F884ECBC6544400FAD156D8E7E52C019506F46CD654440D249B6BA9C7E52C0196D5512D9654440CED5BCEAFE7E52C06D73DD062A664440,Tract,183,61,18300,6118300,36,1400000US,36061018300,0.086
0106000020E6100000010000000103000000010000000D0000001A62BCE6557C52C08E2DCBD7656644400A96EA025E7C52C00033DFC14F6644402477D844667C52C0F907910C3966444024E5EE737C7C52C0A750DD5CFC654440E2C798BB967C52C0FB1873D712664440F7DB9E20B17C52C09B7E501729664440620AD6389B7C52C0A7893E1F65664440FFC35DBD8A7C52C0A274E95F92664440CD86FC33837C52C091AB58FCA66644403C4162BB7B7C52C0B1666490BB66444087635DDC467C52C09D1F46088F664440B9A0BE654E7C52C04FE09D7C7A6644401A62BCE6557C52C08E2DCBD765664440,Tract,184,61,18400,6118400,36,1400000US,36061018400,0.068
0106000020E6100000010000000103000000010000000A0000007EBDC282FB7D52C02CCBD765F8654440840662D9CC7D52C017B49080D1654440D01BEE23B77D52C098249694BB654440845E7F129F7D52C049B1A371A865444040F0F8F6AE7D52C0534FE61F7D654440A1E5400FB57D52C0EA4B361E6C654440BAB54C86E37D52C0F5B4C35F93654440C6D79E59127E52C0177AC4E8B96544401C5036E50A7E52C0C5C1A563CE6544407EBDC282FB7D52C02CCBD765F8654440,Tract,185,61,18500,6118500,36,1400000US,36061018500,0.05
0106000020E6100000010000000103000000010000000C00000035AD1402B97C52C0C4A354C213664440D3EE5701BE7C52C01F06BAF605664440612D3E05C07C52C07AED992501664440BDBF417BF57C52C0877780272D664440830CE4D9E57C52C015BF29AC54664440FD5A5EB9DE7C52C07569C361696644409D996038D77C52C064A032FE7D6644407DC7F0D8CF7C52C07D9E060C92664440BECAA145B67C52C0728236397C664440620AD6389B7C52C0A7893E1F65664440F7DB9E20B17C52C09B7E50172966444035AD1402B97C52C0C4A354C213664440,Tract,186,61,18600,6118600,36,1400000US,36061018600,0.047
0106000020E610000001000000010300000001000000110000008E023F6BC27E52C06054631DD2664440023DD4B6617E52C003FC1A4982664440372D78D1577E52C02B0ABB287A66444009BDFE243E7E52C0A8BD88B663664440A38CB800347E52C04CB9C2BB5C664440501212691B7E52C04B1762F547664440A332C51C047E52C00852297634664440565BB1BFEC7D52C0CF3AAA9A206644407EBDC282FB7D52C02CCBD765F86544401C5036E50A7E52C0C5C1A563CE654440E171512D227E52C0BBE9961DE2654440A6936C75397E52C06E22FAB5F5654440EDAD484C507E52C000857AFA08664440E6F9D346757E52C062B48EAA266644408E334DD87E7E52C0D5E07D552E6644400D7A1802E17E52C018FA1D207D6644408E023F6BC27E52C06054631DD2664440,Tract,187,61,18700,6118700,36,1400000US,36061018700,0.084
0106000020E6100000010000000103000000010000000D000000D6F7E120217C52C04D62105839664440A4BA8097197C52C06B1D1CEC4D6644405B3B5112127C52C02CD0EE9062664440FC0FB056ED7B52C09B5088804366444087F02F82C67B52C04637C2A22266444041E38920CE7B52C009630B410E664440BBE6559DD57B52C049B0389CF9654440AA1A84B9DD7B52C018BE8575E3654440C5FB71FBE57B52C0E20E9BC8CC654440F25487DC0C7C52C0D262F030ED6544400F919A76317C52C027B000A60C6644406723D74D297C52C07B78962023664440D6F7E120217C52C04D62105839664440,Tract,188,61,18800,6118800,36,1400000US,36061018800,0.057
0106000020E6100000010000000103000000010000000F000000B700344A977D52C08094D8B5BD654440845E7F129F7D52C049B1A371A8654440D01BEE23B77D52C098249694BB654440840662D9CC7D52C017B49080D16544407EBDC282FB7D52C02CCBD765F8654440565BB1BFEC7D52C0CF3AAA9A206644404C124BCADD7D52C0C1137AFD49664440BBCCB051D67D52C0E0CE85915E664440CB988235CE7D52C010C138B87466444042554CA59F7D52C0D7D30E7F4D664440B37405DB887D52C0E768554B3A664440CB7C073F717D52C08B7BF31B2666444091037635797D52C00EECF82F106644403C44A33B887D52C02F7E1AF7E6654440B700344A977D52C08094D8B5BD654440,Tract,189,61,18900,6118900,36,1400000US,36061018900,0.102
0106000020E6100000010000000103000000010000000B00000073B2D47ABF7C52C0E53FA4DFBE6644402A33A5F5B77C52C0756EDA8CD366444080AB3C81B07C52C0F3311F10E86644403C4162BB7B7C52C0B1666490BB664440CD86FC33837C52C091AB58FCA6664440FFC35DBD8A7C52C0A274E95F92664440620AD6389B7C52C0A7893E1F65664440BECAA145B67C52C0728236397C6644407DC7F0D8CF7C52C07D9E060C92664440936A9F8EC77C52C0B34DF1B8A866444073B2D47ABF7C52C0E53FA4DFBE664440,Tract,190,61,19000,6119000,36,1400000US,36061019000,0.04
0106000020E610000001000000010300000001000000120000008E023F6BC27E52C06054631DD2664440EEB45C8EA57E52C02E28B34E22674440E8D32AFA437E52C0C7940F41D56644406F04A9143B7E52C00C881057CE6644404D250340157E52C0DADC989EB066444071DBBE47FD7D52C0E9A529029C664440242191B6F17D52C0664293C492664440CB988235CE7D52C010C138B874664440BBCCB051D67D52C0E0CE85915E6644404C124BCADD7D52C0C1137AFD49664440565BB1BFEC7D52C0CF3AAA9A20664440A332C51C047E52C00852297634664440501212691B7E52C04B1762F547664440A38CB800347E52C04CB9C2BB5C66444009BDFE243E7E52C0A8BD88B663664440372D78D1577E52C02B0ABB287A664440023DD4B6617E52C003FC1A49826644408E023F6BC27E52C06054631DD2664440,Tract,191,61,19100,6119100,36,1400000US,36061019100,0.086
0106000020E61000000100000001030000000100000013000000B85164ADA17B52C0F7A6E9B3036644400336E7E0997B52C06E79AC191966444004BB61DBA27B52C041AED4B320664440BB92E4B9BE7B52C01164045438664440B0F84D61A57B52C01246B3B27D664440ED92382BA27B52C030E4D87A8666444010FE45D0987B52C0C53368E89F66444054867137887B52C0517B116DC76644407B462234827B52C0ECD286C3D2664440D878B0C56E7B52C07E69519FE4664440108AADA0697B52C0273FA9F6E96644401A2E724F577B52C088EAAD81AD6644404250357A357B52C0CAD93BA3AD6644406B956071387B52C0625B069CA5664440FBC6D79E597B52C0713271AB20664440E49B6D6E4C7B52C04A02D4D4B26544406E47382D787B52C040649126DE654440ABE46377817B52C0CF419770E8654440B85164ADA17B52C0F7A6E9B303664440,Tract,192,61,19200,6119200,36,1400000US,36061019200,0.076
0106000020E6100000010000000103000000010000000E000000340C1F11537D52C079DB4C8578664440BF9481035A7D52C0AD4676A56566444020567F84617D52C0FFFE942A51664440CB7C073F717D52C08B7BF31B26664440B37405DB887D52C0E768554B3A66444042554CA59F7D52C0D7D30E7F4D664440CB988235CE7D52C010C138B874664440F3A62215C67D52C09FBB24CE8A6644404A1FBAA0BE7D52C0606EF7729F664440FF9F8A1BB77D52C0BF189128B4664440F2380CE6AF7D52C044CD57C9C766444004FC1A49827D52C064F7E461A1664440152D40DB6A7D52C03F7FA1478C664440340C1F11537D52C079DB4C8578664440,Tract,193,61,19300,6119300,36,1400000US,36061019300,0.068
0106000020E6100000010000000103000000010000000D0000004D39268BFB7B52C02AF9D85DA0664440ED77280AF47B52C049B4E4F1B4664440BB3AC780EC7B52C097F38C7DC9664440EC9BFBABC77B52C0D7EF8975AA66444043FAEDEBC07B52C0A0293BFDA0664440ED92382BA27B52C030E4D87A86664440B0F84D61A57B52C01246B3B27D664440BB92E4B9BE7B52C0116404543866444087F02F82C67B52C04637C2A222664440FC0FB056ED7B52C09B508880436644405B3B5112127C52C02CD0EE906266444011BC218D0A7C52C0790F971C776644404D39268BFB7B52C02AF9D85DA0664440,Tract,194,61,19400,6119400,36,1400000US,36061019400,0.068
0106000020E61000000100000001030000000100000012000000EEB45C8EA57E52C02E28B34E22674440BF2166F1897E52C0EC5F24076F6744403EC4060B277E52C093861A85246744401EF296AB1F7E52C0E2F38AA71E674440C54FE3DEFC7D52C0328B506C05674440523D997FF47D52C0A5CEA3E2FF664440AB00DF6DDE7D52C07FBA8102EF664440F2380CE6AF7D52C044CD57C9C7664440FF9F8A1BB77D52C0BF189128B46644404A1FBAA0BE7D52C0606EF7729F664440F3A62215C67D52C09FBB24CE8A664440CB988235CE7D52C010C138B874664440242191B6F17D52C0664293C49266444071DBBE47FD7D52C0E9A529029C6644404D250340157E52C0DADC989EB06644406F04A9143B7E52C00C881057CE664440E8D32AFA437E52C0C7940F41D5664440EEB45C8EA57E52C02E28B34E22674440,Tract,195,61,19500,6119500,36,1400000US,36061019500,0.084
0106000020E610000001000000010300000001000000110000006D68CA4E3F7C52C02E4E7CB5A3664440DC2230D6377C52C04C098849B8664440C2279D48307C52C09C4830D5CC66444061669FC7287C52C05BFB027AE166444027B34126197C52C03935971B0C674440D876DA1A117C52C0F9B31F292267444039ADDBA0F67B52C046E350BF0B6744404D469561DC7B52C0E66C01A1F56644409C82FC6CE47B52C0C8E53FA4DF664440BB3AC780EC7B52C097F38C7DC9664440ED77280AF47B52C049B4E4F1B46644404D39268BFB7B52C02AF9D85DA066444011BC218D0A7C52C0790F971C776644405B3B5112127C52C02CD0EE9062664440171EFB592C7C52C0BACADAA67866444087635DDC467C52C09D1F46088F6644406D68CA4E3F7C52C02E4E7CB5A3664440,Tract,196,61,19600,6119600,36,1400000US,36061019600,0.068
