GISJOIN,,YEAR,STATE,STATEA,COUNTY,COUNTYA,TRACTA,Cnty_Trct,NAME,Total,OnlyEnglish,Spanish,French,FrenchCreole,Italian,Portuguese,German,Yiddish,OtherWestGermanic,Scandinavian,Greek,Russian,Polish,Serbo-Croatian,OtherSlavic,Armenian,Persian,Gujarati,Hindi,Urdu,OtherIndic,OtherIndo-European,Chinese,Japanese,Korean,Mon-Khmer,Hmong,Thai,Laotian,Vietnamese,OtherAsian,Tagalog,OtherPacificIsland,Navajo,OtherNorthAmericanIndian,Hungarian,Arabic,Hebrew,AfricanLanguages,OtherUnspecified
3.60047E+12,,2010-2014,New York,36,Kings County,47,16500,4716500,"Census Tract 165, Kings County, New York",5218,0.805,0.061,0.007,0,0.011,0,0.016,0,0,0.012,0,0.011,0,0,0,0,0,0,0.011,0,0.006,0,0.041,0.01,0,0,0,0,0,0,0.002,0,0,0,0,0,0.007,0,0,0
3.60047E+12,,2010-2014,New York,36,Kings County,47,16600,4716600,"Census Tract 166, Kings County, New York",2077,0.703,0.019,0,0,0.144,0,0,0,0,0,0.081,0.006,0.011,0,0,0,0,0,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0
3.60047E+12,,2010-2014,New York,36,Kings County,47,16700,4716700,"Census Tract 167, Kings County, New York",4425,0.82,0.075,0.013,0,0.006,0.013,0.028,0,0,0,0,0.006,0.002,0,0,0,0,0,0,0,0,0,0.005,0,0.028,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0
3.60047E+12,,2010-2014,New York,36,Kings County,47,16800,4716800,"Census Tract 168, Kings County, New York",1551,0.664,0.019,0,0,0.059,0,0,0,0,0,0.003,0.108,0,0,0,0,0,0,0,0,0,0.012,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,0,0,0
3.60047E+12,,2010-2014,New York,36,Kings County,47,16900,4716900,"Census Tract 169, Kings County, New York",4163,0.699,0.108,0.007,0,0.006,0.003,0.007,0,0,0.004,0,0,0,0.003,0,0,0,0,0.003,0,0,0,0.1,0.004,0.03,0,0,0,0,0.01,0,0.012,0,0,0,0,0,0.004,0,0
3.60047E+12,,2010-2014,New York,36,Kings County,47,17000,4717000,"Census Tract 170, Kings County, New York",3692,0.323,0.124,0,0,0.089,0,0,0,0,0,0.031,0.027,0.012,0,0.007,0,0,0,0,0,0,0,0.372,0,0,0,0,0,0,0,0,0,0.005,0,0,0,0.009,0,0,0
3.60047E+12,,2010-2014,New York,36,Kings County,47,17100,4717100,"Census Tract 171, Kings County, New York",3691,0.784,0.038,0,0,0.051,0.003,0.002,0,0,0,0.012,0.024,0.002,0.01,0,0,0,0,0,0,0,0,0.014,0.015,0,0,0,0,0,0,0,0.024,0,0,0,0.003,0.007,0.012,0,0
3.60047E+12,,2010-2014,New York,36,Kings County,47,17200,4717200,"Census Tract 172, Kings County, New York",3870,0.267,0.127,0.002,0,0.065,0,0,0,0,0,0.021,0.021,0.007,0,0.014,0,0,0,0,0,0,0.027,0.429,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0
3.60047E+12,,2010-2014,New York,36,Kings County,47,17400,4717400,"Census Tract 174, Kings County, New York",1892,0.427,0.071,0,0,0.057,0,0,0.013,0,0,0,0.147,0,0,0,0,0,0,0,0,0,0,0.258,0,0,0,0,0,0,0.005,0,0.013,0,0,0.007,0,0.002,0,0,0
3.60047E+12,,2010-2014,New York,36,Kings County,47,17600,4717600,"Census Tract 176, Kings County, New York",2078,0.309,0.177,0,0,0.043,0,0.002,0,0,0,0,0.062,0.04,0.021,0,0,0,0,0,0,0.023,0.008,0.234,0,0,0.014,0,0,0,0.026,0,0,0,0,0,0,0.037,0,0,0.004
3.60047E+12,,2010-2014,New York,36,Kings County,47,17800,4717800,"Census Tract 178, Kings County, New York",2825,0.286,0.175,0.003,0,0.029,0,0,0,0,0,0.002,0.038,0.005,0.007,0,0.002,0.026,0,0.008,0.008,0.023,0.008,0.322,0,0.005,0,0,0,0,0.01,0,0.003,0,0,0,0,0.032,0,0,0.007
3.60047E+12,,2010-2014,New York,36,Kings County,47,17900,4717900,"Census Tract 179, Kings County, New York",4064,0.72,0.176,0.015,0.007,0.001,0,0.005,0,0,0.003,0,0.012,0.002,0.002,0,0,0,0,0,0.002,0,0.003,0.027,0,0.001,0,0,0,0,0,0.003,0,0,0,0,0,0,0.006,0.014,0
3.60047E+12,,2010-2014,New York,36,Kings County,47,18000,4718000,"Census Tract 180, Kings County, New York",3023,0.406,0.163,0,0,0.082,0,0,0.002,0,0,0,0.042,0,0.006,0.034,0,0,0,0,0,0,0,0.204,0,0,0,0,0.019,0,0.017,0.013,0,0,0,0,0,0.014,0,0,0
3.60047E+12,,2010-2014,New York,36,Kings County,47,18100,4718100,"Census Tract 181, Kings County, New York",3395,0.796,0.103,0.03,0,0.013,0.003,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.012,0,0,0
3.60047E+12,,2010-2014,New York,36,Kings County,47,18200,4718200,"Census Tract 182, Kings County, New York",3072,0.278,0.111,0.003,0,0.064,0,0,0,0,0,0,0.003,0.002,0,0.022,0,0,0,0,0.02,0,0.011,0.486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.60047E+12,,2010-2014,New York,36,Kings County,47,18300,4718300,"Census Tract 183, Kings County, New York",2516,0.875,0.072,0.016,0,0,0,0.003,0,0,0.009,0,0,0,0,0,0,0,0,0.002,0.003,0,0,0.003,0,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.60047E+12,,2010-2014,New York,36,Kings County,47,18400,4718400,"Census Tract 184, Kings County, New York",2124,0.491,0.002,0,0,0.059,0,0,0,0,0,0,0.055,0,0.004,0,0,0,0,0,0,0,0,0.356,0,0.008,0,0,0,0,0.02,0,0.001,0,0,0,0,0.004,0,0,0
3.60047E+12,,2010-2014,New York,36,Kings County,47,18501,4718501,"Census Tract 185.01, Kings County, New York",3982,0.693,0.239,0,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0
3.60047E+12,,2010-2014,New York,36,Kings County,47,18600,4718600,"Census Tract 186, Kings County, New York",2041,0.508,0.062,0.002,0,0.079,0.015,0,0,0,0,0.026,0.025,0,0.014,0,0,0,0,0,0,0,0.019,0.213,0,0,0,0,0,0,0.012,0,0.016,0,0,0,0,0,0.008,0,0
3.60047E+12,,2010-2014,New York,36,Kings County,47,18700,4718700,"Census Tract 187, Kings County, New York",1427,0.605,0.265,0,0.022,0,0,0,0,0,0.004,0.02,0.008,0,0,0.016,0,0,0.015,0.003,0,0,0,0.017,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0.022,0,0,0
3.60047E+12,,2010-2014,New York,36,Kings County,47,18800,4718800,"Census Tract 188, Kings County, New York",2726,0.476,0.038,0.004,0,0.098,0,0,0,0,0,0,0.01,0.008,0,0,0,0,0.006,0,0,0,0.014,0.274,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0.048,0,0,0
3.60047E+12,,2010-2014,New York,36,Kings County,47,19000,4719000,"Census Tract 190, Kings County, New York",4876,0.198,0.26,0,0,0.067,0,0,0,0,0,0,0.018,0.049,0,0.004,0,0,0,0,0.022,0,0,0.322,0,0,0,0,0,0,0,0.019,0,0.005,0,0,0,0.037,0,0,0
3.60047E+12,,2010-2014,New York,36,Kings County,47,19100,4719100,"Census Tract 191, Kings County, New York",2661,0.67,0.248,0.014,0,0.004,0,0.011,0.011,0,0,0,0.017,0,0,0,0,0,0,0.002,0,0,0,0.003,0,0,0,0,0.003,0,0.003,0,0.005,0,0,0,0,0.008,0,0,0
3.60047E+12,,2010-2014,New York,36,Kings County,47,19200,4719200,"Census Tract 192, Kings County, New York",2997,0.222,0.114,0,0,0.009,0,0,0.291,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0.274,0,0,0,0,0,0,0,0.005,0.033,0,0,0.003,0,0.014,0.033,0,0
3.60047E+12,,2010-2014,New York,36,Kings County,47,19300,4719300,"Census Tract 193, Kings County, New York",5707,0.771,0.091,0.006,0.002,0,0,0.001,0.035,0,0,0.002,0.004,0,0,0,0,0.005,0,0.003,0.001,0.004,0,0.014,0,0.021,0,0,0.003,0,0,0.007,0.012,0,0,0,0,0.017,0.003,0,0
3.60047E+12,,2010-2014,New York,36,Kings County,47,19400,4719400,"Census Tract 194, Kings County, New York",3416,0.119,0.127,0,0,0.069,0.005,0,0,0,0,0,0.026,0.045,0,0,0,0,0,0,0,0,0.006,0.562,0,0.02,0,0,0,0,0,0.003,0,0,0,0,0.012,0,0,0,0.006
3.60047E+12,,2010-2014,New York,36,Kings County,47,19500,4719500,"Census Tract 195, Kings County, New York",3808,0.681,0.165,0.009,0.051,0.011,0.012,0,0,0.003,0,0,0,0,0,0.004,0,0,0.008,0,0,0,0,0.02,0,0,0,0,0.005,0,0.003,0,0,0,0,0,0,0,0.009,0.016,0.003
3.60047E+12,,2010-2014,New York,36,Kings County,47,19600,4719600,"Census Tract 196, Kings County, New York",4851,0.247,0.201,0.002,0,0.045,0,0,0,0,0,0.016,0.008,0.019,0,0,0,0,0,0,0.049,0,0.023,0.376,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0.005,0.003,0,0
3.60047E+12,,2010-2014,New York,36,Kings County,47,19700,4719700,"Census Tract 197, Kings County, New York",3086,0.831,0.05,0.007,0.029,0.002,0,0,0,0,0.003,0.005,0,0,0,0.004,0,0,0,0.006,0,0.002,0.015,0.006,0,0.021,0,0,0,0,0.003,0,0,0,0,0,0.002,0,0.013,0,0
3.60047E+12,,2010-2014,New York,36,Kings County,47,19800,4719800,"Census Tract 198, Kings County, New York",1781,0.459,0.028,0,0,0.137,0,0,0,0,0,0,0.048,0.019,0.008,0.008,0,0,0,0,0.009,0,0,0.138,0,0,0,0,0,0,0.006,0.025,0,0,0,0,0,0.117,0,0,0
3.60047E+12,,2010-2014,New York,36,Kings County,47,19900,4719900,"Census Tract 199, Kings County, New York",2666,0.689,0.123,0.004,0.067,0.003,0,0.003,0.005,0,0,0,0,0,0,0,0,0.003,0,0.003,0,0.036,0.003,0.022,0,0,0,0,0,0,0,0,0,0.012,0,0,0,0,0,0.026,0
3.60047E+12,,2010-2014,New York,36,Kings County,47,20000,4720000,"Census Tract 200, Kings County, New York",2121,0.323,0.182,0,0,0.119,0,0,0,0,0,0.029,0.018,0,0,0,0,0,0,0,0,0,0,0.269,0,0.008,0.008,0,0,0,0.008,0,0,0,0,0,0,0.036,0,0,0
3.60047E+12,,2010-2014,New York,36,Kings County,47,20100,4720100,"Census Tract 201, Kings County, New York",3546,0.851,0.069,0.033,0,0.007,0.004,0.006,0,0.003,0.002,0,0,0.003,0,0,0.002,0.002,0,0,0.003,0,0.006,0,0.006,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0
3.60047E+12,,2010-2014,New York,36,Kings County,47,20200,4720200,"Census Tract 202, Kings County, New York",1835,0.524,0.039,0,0,0.078,0,0,0,0,0,0.062,0.01,0.005,0.002,0,0,0,0,0,0,0,0.008,0.257,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0.013,0,0,0
3.60047E+12,,2010-2014,New York,36,Kings County,47,20300,4720300,"Census Tract 203, Kings County, New York",1476,0.795,0.063,0.024,0.022,0.012,0.01,0.003,0,0.004,0.003,0,0.003,0,0,0,0,0.001,0,0,0,0.039,0.002,0,0,0,0,0,0,0,0,0,0.007,0,0,0,0,0,0.007,0.004,0
3.60047E+12,,2010-2014,New York,36,Kings County,47,20400,4720400,"Census Tract 204, Kings County, New York",1766,0.536,0.003,0,0,0.078,0,0,0,0,0,0.054,0,0.003,0,0,0,0,0,0,0,0,0.024,0.214,0.005,0,0,0,0,0,0,0,0,0.014,0,0,0,0.059,0.01,0,0.002
3.60047E+12,,2010-2014,New York,36,Kings County,47,20500,4720500,"Census Tract 205, Kings County, New York",2496,0.856,0.04,0.039,0,0.014,0,0.006,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0.001,0.007,0.012,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0.016,0.002,0
3.60047E+12,,2010-2014,New York,36,Kings County,47,20600,4720600,"Census Tract 206, Kings County, New York",2466,0.441,0.033,0,0,0.071,0,0,0.002,0,0.004,0.062,0.018,0,0,0,0,0,0,0.002,0.046,0,0.047,0.253,0,0,0,0,0,0,0,0,0.006,0,0,0,0,0.015,0,0,0
3.60047E+12,,2010-2014,New York,36,Kings County,47,20700,4720700,"Census Tract 207, Kings County, New York",4259,0.72,0.124,0.03,0.04,0,0.003,0.006,0.004,0,0,0.009,0.014,0,0,0,0,0,0.004,0,0,0,0.003,0.027,0.013,0,0,0,0,0,0,0,0,0,0,0,0.003,0,0,0,0
3.60047E+12,,2010-2014,New York,36,Kings County,47,20800,4720800,"Census Tract 208, Kings County, New York",3043,0.383,0.018,0.026,0,0.054,0,0,0,0,0,0.054,0.008,0.002,0,0,0,0,0,0,0,0.006,0.02,0.383,0,0.005,0,0,0,0,0,0,0,0,0,0.008,0,0.034,0,0,0
3.60047E+12,,2010-2014,New York,36,Kings County,47,21000,4721000,"Census Tract 210, Kings County, New York",4738,0.214,0.095,0,0,0.063,0,0,0,0,0,0.013,0.008,0.007,0,0,0,0,0,0,0.05,0.027,0.023,0.428,0,0,0,0,0,0,0,0.013,0,0,0,0,0,0.057,0,0,0
3.60047E+12,,2010-2014,New York,36,Kings County,47,21100,4721100,"Census Tract 211, Kings County, New York",1229,0.679,0.203,0.004,0.008,0,0,0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068,0
3.60047E+12,,2010-2014,New York,36,Kings County,47,21200,4721200,"Census Tract 212, Kings County, New York",4723,0.148,0.022,0,0,0.008,0.01,0.004,0,0,0,0.001,0.01,0.031,0,0,0,0.011,0,0.002,0,0,0.009,0.684,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056,0,0.003,0
3.60047E+12,,2010-2014,New York,36,Kings County,47,21300,4721300,"Census Tract 213, Kings County, New York",4168,0.783,0.049,0.008,0.067,0.002,0,0,0,0,0,0.002,0.008,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.018,0,0,0,0,0,0.01,0,0.043,0
3.60047E+12,,2010-2014,New York,36,Kings County,47,21400,4721400,"Census Tract 214, Kings County, New York",2212,0.152,0.063,0,0,0.009,0,0,0.194,0,0,0,0,0.002,0,0,0,0.003,0,0,0.036,0,0,0.502,0,0,0,0,0,0,0,0,0,0,0,0,0.013,0.014,0.012,0,0
3.60047E+12,,2010-2014,New York,36,Kings County,47,21500,4721500,"Census Tract 215, Kings County, New York",4882,0.778,0.078,0.026,0.048,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.003,0.041,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0.008,0.003,0.003,0
3.60047E+12,,2010-2014,New York,36,Kings County,47,21600,4721600,"Census Tract 216, Kings County, New York",3588,0.169,0.051,0.002,0,0.019,0,0,0.476,0,0,0,0.002,0.038,0,0,0,0,0,0,0,0.016,0.002,0.155,0,0,0.013,0,0,0,0,0,0.002,0,0,0,0.015,0.019,0.02,0,0
3.60047E+12,,2010-2014,New York,36,Kings County,47,21700,4721700,"Census Tract 217, Kings County, New York",3287,0.776,0.058,0.01,0.005,0,0,0.008,0.003,0,0.002,0,0.017,0,0,0,0,0,0,0.018,0.031,0,0,0.002,0.002,0,0,0,0,0,0,0.003,0.003,0,0,0,0,0.041,0.006,0.014,0
3.60047E+12,,2010-2014,New York,36,Kings County,47,21800,4721800,"Census Tract 218, Kings County, New York",3958,0.101,0.065,0,0,0,0,0.002,0.63,0,0,0,0.011,0.057,0,0,0,0,0,0,0,0.004,0,0.074,0,0,0,0,0,0,0,0,0,0,0,0,0.034,0.009,0.012,0,0
3.60047E+12,,2010-2014,New York,36,Kings County,47,21900,4721900,"Census Tract 219, Kings County, New York",3685,0.81,0.08,0.016,0.024,0.004,0,0.004,0,0.004,0,0,0.004,0,0,0,0,0,0,0,0,0.006,0,0.02,0,0,0,0,0,0,0,0,0.009,0,0,0,0,0,0,0.018,0
3.60047E+12,,2010-2014,New York,36,Kings County,47,22000,4722000,"Census Tract 220, Kings County, New York",4341,0.284,0.076,0.014,0,0,0,0,0.368,0,0,0,0.07,0.036,0,0.003,0,0,0,0,0,0,0,0.091,0,0,0,0,0,0,0,0,0,0,0,0,0.022,0,0.035,0,0
3.60047E+12,,2010-2014,New York,36,Kings County,47,22100,4722100,"Census Tract 221, Kings County, New York",4334,0.761,0.128,0.034,0.012,0,0,0,0,0.002,0,0.001,0.003,0.005,0,0,0,0,0,0,0,0.027,0,0,0.002,0,0,0,0,0,0,0.003,0,0,0,0,0,0,0,0.02,0
3.60047E+12,,2010-2014,New York,36,Kings County,47,22200,4722200,"Census Tract 222, Kings County, New York",3715,0.143,0.114,0,0,0,0,0,0.556,0,0,0,0.019,0.063,0.017,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0,0.069,0,0
3.60047E+12,,2010-2014,New York,36,Kings County,47,22400,4722400,"Census Tract 224, Kings County, New York",5251,0.235,0.213,0,0,0.007,0,0,0.33,0,0,0,0.031,0.026,0,0.011,0,0,0,0,0,0.018,0.019,0.081,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0.024,0,0
3.60047E+12,,2010-2014,New York,36,Kings County,47,22600,4722600,"Census Tract 226, Kings County, New York",2145,0.15,0.537,0,0.002,0.017,0,0,0.078,0,0,0,0,0,0,0,0,0,0,0,0,0.105,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.60047E+12,,2010-2014,New York,36,Kings County,47,22700,4722700,"Census Tract 227, Kings County, New York",3301,0.759,0.089,0.048,0,0.01,0,0.002,0,0.005,0,0,0.006,0,0.003,0,0,0,0,0,0.005,0.028,0,0,0,0.008,0,0,0,0,0.002,0,0,0,0,0,0,0.01,0.003,0.021,0
3.60047E+12,,2010-2014,New York,36,Kings County,47,22800,4722800,"Census Tract 228, Kings County, New York",3265,0.203,0.221,0,0,0.002,0,0,0.265,0,0,0.002,0.001,0,0,0,0,0,0,0,0.006,0.168,0.022,0.042,0,0,0,0,0,0,0.01,0,0.001,0,0,0,0,0.009,0.049,0,0
3.60047E+12,,2010-2014,New York,36,Kings County,47,22900,4722900,"Census Tract 229, Kings County, New York",3488,0.832,0.047,0.04,0.015,0.005,0,0,0.003,0,0.003,0,0,0.002,0,0,0,0.005,0,0,0,0.003,0,0.018,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0,0
3.60047E+12,,2010-2014,New York,36,Kings County,47,23000,4723000,"Census Tract 230, Kings County, New York",3682,0.267,0.199,0.003,0,0.008,0,0,0.351,0.002,0,0,0.018,0,0,0,0,0,0,0,0,0.029,0.002,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0.056,0.005,0
3.60047E+12,,2010-2014,New York,36,Kings County,47,23100,4723100,"Census Tract 231, Kings County, New York",3251,0.822,0.039,0.038,0.005,0.012,0,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012,0.009,0.003,0,0,0,0,0.008,0,0.01,0,0,0,0,0.007,0.015,0.005,0
3.60047E+12,,2010-2014,New York,36,Kings County,47,23200,4723200,"Census Tract 232, Kings County, New York",5266,0.255,0.098,0.005,0,0.008,0,0,0.512,0,0,0,0.008,0.01,0,0,0,0,0,0,0.001,0.042,0,0.023,0,0,0,0,0,0,0,0,0,0.001,0,0,0.009,0,0.027,0,0
3.60047E+12,,2010-2014,New York,36,Kings County,47,23300,4723300,"Census Tract 233, Kings County, New York",4406,0.645,0.178,0.021,0.037,0,0,0.002,0.029,0,0,0,0.002,0,0,0,0,0,0.005,0,0.002,0,0,0.03,0.008,0.017,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0.023,0
3.60047E+12,,2010-2014,New York,36,Kings County,47,23400,4723400,"Census Tract 234, Kings County, New York",4302,0.208,0.006,0.015,0,0,0,0,0.551,0,0,0,0.073,0.04,0,0.002,0,0,0,0,0.002,0,0.019,0,0,0,0,0,0,0,0,0.003,0,0,0,0,0.018,0,0.064,0,0
3.60047E+12,,2010-2014,New York,36,Kings County,47,23500,4723500,"Census Tract 235, Kings County, New York",3624,0.439,0.128,0.01,0.007,0,0,0,0.331,0.002,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0.018,0.005,0.017,0,0,0,0,0,0,0,0.002,0,0,0,0,0.039,0,0
3.60047E+12,,2010-2014,New York,36,Kings County,47,23600,4723600,"Census Tract 236, Kings County, New York",4444,0.209,0.019,0.002,0,0,0,0.01,0.533,0,0.003,0,0.056,0.017,0,0.004,0,0,0,0,0.005,0.012,0.01,0.001,0,0,0,0,0,0,0,0.02,0,0,0,0,0.033,0,0.065,0,0
3.60047E+12,,2010-2014,New York,36,Kings County,47,23800,4723800,"Census Tract 238, Kings County, New York",3530,0.234,0.064,0.002,0,0,0,0,0.551,0,0,0,0.058,0.012,0,0.006,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032,0,0.041,0,0
3.60047E+12,,2010-2014,New York,36,Kings County,47,24000,4724000,"Census Tract 240, Kings County, New York",3698,0.116,0.049,0.017,0,0,0,0,0.483,0,0,0.002,0.133,0.031,0,0.018,0,0,0,0,0,0,0.002,0.011,0,0,0,0,0,0,0,0.012,0,0,0,0,0.023,0.029,0.075,0,0
3.60047E+12,,2010-2014,New York,36,Kings County,47,24100,4724100,"Census Tract 241, Kings County, New York",2262,0.63,0.195,0.012,0,0.02,0,0,0.095,0.003,0,0,0.009,0.004,0.008,0,0,0,0,0,0,0,0,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002
3.60047E+12,,2010-2014,New York,36,Kings County,47,24200,4724200,"Census Tract 242, Kings County, New York",2589,0.276,0.04,0.006,0,0.013,0.003,0,0.37,0,0,0,0.036,0.005,0.028,0.002,0,0,0,0,0.013,0,0,0.086,0,0,0,0,0,0,0,0,0.003,0,0,0,0.04,0,0.079,0,0
3.60047E+12,,2010-2014,New York,36,Kings County,47,24300,4724300,"Census Tract 243, Kings County, New York",4010,0.815,0.141,0.004,0.006,0,0.005,0.006,0,0,0,0,0.002,0,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0,0,0,0.006,0.002,0,0,0,0,0,0,0
3.60047E+12,,2010-2014,New York,36,Kings County,47,24400,4724400,"Census Tract 244, Kings County, New York",3204,0.408,0.168,0,0,0.018,0,0,0.193,0,0,0.003,0.002,0,0,0,0,0,0,0,0,0.008,0,0.104,0,0,0,0,0,0,0,0,0.033,0,0,0,0.022,0.008,0.032,0,0
3.60047E+12,,2010-2014,New York,36,Kings County,47,24500,4724500,"Census Tract 245, Kings County, New York",3700,0.783,0.039,0.051,0,0.004,0.008,0.003,0.004,0.002,0,0,0.002,0,0,0,0,0,0,0,0,0.056,0,0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.029,0
3.60047E+12,,2010-2014,New York,36,Kings County,47,24600,4724600,"Census Tract 246, Kings County, New York",3254,0.292,0.055,0,0,0.077,0,0,0.152,0,0.003,0.012,0.021,0.014,0,0.006,0,0,0,0,0,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.019,0,0
3.60047E+12,,2010-2014,New York,36,Kings County,47,24700,4724700,"Census Tract 247, Kings County, New York",1863,0.836,0.048,0.003,0.011,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0,0.029,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053,0
3.60047E+12,,2010-2014,New York,36,Kings County,47,24800,4724800,"Census Tract 248, Kings County, New York",2656,0.24,0.191,0,0,0.101,0,0,0.049,0,0,0,0.019,0.014,0,0.003,0,0,0,0,0,0,0,0.283,0,0,0,0,0,0,0.024,0.01,0,0,0,0,0.004,0.027,0.036,0,0
3.60047E+12,,2010-2014,New York,36,Kings County,47,24900,4724900,"Census Tract 249, Kings County, New York",3719,0.864,0.02,0.047,0,0,0,0.004,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0.021,0,0,0,0.008,0,0,0.005,0,0,0,0,0,0,0,0,0,0.003,0.026,0
3.60047E+12,,2010-2014,New York,36,Kings County,47,25000,4725000,"Census Tract 250, Kings County, New York",1498,0.182,0.072,0,0,0.097,0,0,0.007,0,0,0,0.011,0,0,0,0,0,0,0,0.023,0,0,0.576,0,0,0,0,0.003,0,0,0,0,0,0,0,0,0.028,0,0,0
3.60047E+12,,2010-2014,New York,36,Kings County,47,25100,4725100,"Census Tract 251, Kings County, New York",3107,0.791,0.105,0.009,0.053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026,0,0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0
3.60047E+12,,2010-2014,New York,36,Kings County,47,25200,4725200,"Census Tract 252, Kings County, New York",4879,0.286,0.092,0,0,0.042,0,0,0,0,0,0,0.112,0.021,0,0.01,0,0,0,0,0.008,0,0.05,0.328,0,0,0,0,0,0,0.002,0.004,0,0,0,0,0.008,0.018,0,0,0.018
3.60047E+12,,2010-2014,New York,36,Kings County,47,25300,4725300,"Census Tract 253, Kings County, New York",2291,0.724,0.185,0,0,0,0,0,0.009,0,0.032,0,0,0,0,0,0,0.021,0,0,0,0.002,0,0.009,0,0,0,0,0,0,0,0.007,0,0,0,0,0,0,0.003,0,0.007
3.60047E+12,,2010-2014,New York,36,Kings County,47,25400,4725400,"Census Tract 254, Kings County, New York",3909,0.121,0.111,0,0,0.033,0,0,0.026,0,0,0,0.053,0,0,0.005,0,0,0,0,0,0,0.044,0.544,0,0,0,0,0,0,0.009,0.014,0.005,0,0,0,0,0.034,0,0,0
3.60047E+12,,2010-2014,New York,36,Kings County,47,25500,4725500,"Census Tract 255, Kings County, New York",4888,0.439,0.519,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0.034,0,0,0,0,0,0,0,0.002,0
3.60047E+12,,2010-2014,New York,36,Kings County,47,25600,4725600,"Census Tract 256, Kings County, New York",3071,0.196,0.071,0.003,0,0.088,0,0,0,0,0,0,0.021,0,0,0,0,0,0,0,0,0.004,0.016,0.575,0,0,0,0,0,0,0,0.003,0,0,0,0,0,0.022,0.001,0,0
3.60047E+12,,2010-2014,New York,36,Kings County,47,25700,4725700,"Census Tract 257, Kings County, New York",1942,0.557,0.403,0.008,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0.011,0.003,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013,0,0,0
3.60047E+12,,2010-2014,New York,36,Kings County,47,25800,4725800,"Census Tract 258, Kings County, New York",3983,0.181,0.125,0,0,0.09,0,0,0.004,0,0,0,0.141,0.049,0,0.005,0,0,0,0,0.024,0,0.01,0.316,0,0.019,0,0,0,0,0.013,0,0,0,0,0,0,0.023,0,0,0
3.60047E+12,,2010-2014,New York,36,Kings County,47,25901,4725901,"Census Tract 259.01, Kings County, New York",1400,0.603,0.283,0.006,0.004,0,0,0,0.027,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0.062,0
